region,2022_rank,country,regime_type,five_year_mean,year,democracy_index_score,percent_W
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.3934426229508196
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.4043715846994535
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.3934426229508196
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.3989071038251366
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.4153005464480874
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.3934426229508196
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.3934426229508196
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.4153005464480874
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.3934426229508196
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.4043715846994535
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.42
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.4066666666666667
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.42
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.4266666666666667
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.4133333333333333
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.42
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.42
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.42
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.42
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.4266666666666667
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.42
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.4266666666666667
Western Europe,36,Belgium,Flawed democracy,7.616,2019,7.64,0.4266666666666667
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3910614525139664
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3966480446927374
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3966480446927374
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3966480446927374
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3910614525139664
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3910614525139664
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3966480446927374
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3966480446927374
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3966480446927374
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3910614525139664
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3966480446927374
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3966480446927374
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3910614525139664
Western Europe,6,Denmark,Full democracy,9.191999999999998,2019,9.22,0.3966480446927374
Western Europe,5,Finland,Full democracy,9.23,2019,9.25,0.47
Western Europe,5,Finland,Full democracy,9.23,2019,9.25,0.46
Western Europe,5,Finland,Full democracy,9.23,2019,9.25,0.46
Western Europe,5,Finland,Full democracy,9.23,2019,9.25,0.455
Western Europe,5,Finland,Full democracy,9.23,2019,9.25,0.46
Western Europe,5,Finland,Full democracy,9.23,2019,9.25,0.47
Western Europe,5,Finland,Full democracy,9.23,2019,9.25,0.455
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2066666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2166666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2166666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.21
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2166666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2166666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2066666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2166666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2066666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.21
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2066666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2166666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.21
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2166666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2166666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.2166666666666666
Western Europe,25,Greece,Flawed democracy,7.528,2019,7.43,0.21
Western Europe,28,Portugal,Flawed democracy,7.908000000000001,2019,8.03,0.4
Western Europe,28,Portugal,Flawed democracy,7.908000000000001,2019,8.03,0.3869565217391304
Western Europe,28,Portugal,Flawed democracy,7.908000000000001,2019,8.03,0.3869565217391304
Western Europe,22,Spain,Full democracy,8.1,2019,8.29,0.4742857142857143
Western Europe,22,Spain,Full democracy,8.1,2019,8.29,0.44
Western Europe,22,Spain,Full democracy,8.1,2019,8.29,0.4342857142857143
Western Europe,22,Spain,Full democracy,8.1,2019,8.29,0.4297994269340974
Western Europe,22,Spain,Full democracy,8.1,2019,8.29,0.44
Western Europe,22,Spain,Full democracy,8.1,2019,8.29,0.4342857142857143
Western Europe,22,Spain,Full democracy,8.1,2019,8.29,0.44
Western Europe,22,Spain,Full democracy,8.1,2019,8.29,0.4742857142857143
Western Europe,22,Spain,Full democracy,8.1,2019,8.29,0.4742857142857143
Western Europe,22,Spain,Full democracy,8.1,2019,8.29,0.4742857142857143
Western Europe,22,Spain,Full democracy,8.1,2019,8.29,0.4297994269340974
Western Europe,7,Switzerland,Full democracy,8.986,2019,9.03,0.415
Western Europe,7,Switzerland,Full democracy,8.986,2019,9.03,0.42
Western Europe,7,Switzerland,Full democracy,8.986,2019,9.03,0.425
Western Europe,7,Switzerland,Full democracy,8.986,2019,9.03,0.415
Western Europe,7,Switzerland,Full democracy,8.986,2019,9.03,0.415
Western Europe,7,Switzerland,Full democracy,8.986,2019,9.03,0.425
Western Europe,7,Switzerland,Full democracy,8.986,2019,9.03,0.42
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3384615384615385
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3415384615384615
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3461538461538461
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3425925925925926
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3466872110939907
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3425925925925926
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3384615384615385
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3384615384615385
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3436055469953775
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3441358024691358
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3384615384615385
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3451463790446841
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3384615384615385
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3472222222222222
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3395061728395062
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3472222222222222
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3405238828967643
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3415384615384615
Western Europe,18,United Kingdom,Full democracy,8.394,2019,8.52,0.3461538461538461
Central and Eastern Europe,153,Belarus,Authoritarian,2.5200000000000005,2019,2.48,0.4
Central and Eastern Europe,153,Belarus,Authoritarian,2.5200000000000005,2019,2.48,0.4
Central and Eastern Europe,153,Belarus,Authoritarian,2.5200000000000005,2019,2.48,0.4
Central and Eastern Europe,153,Belarus,Authoritarian,2.5200000000000005,2019,2.48,0.4
Central and Eastern Europe,153,Belarus,Authoritarian,2.5200000000000005,2019,2.48,0.4
Central and Eastern Europe,153,Belarus,Authoritarian,2.5200000000000005,2019,2.48,0.4
Central and Eastern Europe,153,Belarus,Authoritarian,2.5200000000000005,2019,2.48,0.4
Central and Eastern Europe,153,Belarus,Authoritarian,2.5200000000000005,2019,2.48,0.4
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.297029702970297
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2871287128712871
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2574257425742574
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2574257425742574
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.297029702970297
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2574257425742574
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2574257425742574
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2871287128712871
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2772277227722772
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2574257425742574
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2574257425742574
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2574257425742574
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2574257425742574
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2871287128712871
Central and Eastern Europe,27,Estonia,Flawed democracy,7.901999999999999,2019,7.9,0.2574257425742574
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2869565217391304
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2832244008714596
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2826086956521739
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2869565217391304
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2826086956521739
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2832244008714596
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2826086956521739
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2826086956521739
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2832244008714596
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2826086956521739
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2832244008714596
Central and Eastern Europe,46,Poland,Flawed democracy,6.795999999999999,2019,6.62,0.2832244008714596
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.205188679245283
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2080378250591016
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2080378250591016
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2033096926713948
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2080378250591016
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2080378250591016
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2080378250591016
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2080378250591016
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2080378250591016
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2080378250591016
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2080378250591016
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2080378250591016
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2019,5.9,0.2080378250591016
Central and Eastern Europe,149,Uzbekistan,Authoritarian,2.076,2019,2.01,0.32
Central and Eastern Europe,149,Uzbekistan,Authoritarian,2.076,2019,2.01,0.3265306122448979
Central and Eastern Europe,149,Uzbekistan,Authoritarian,2.076,2019,2.01,0.3333333333333333
Central and Eastern Europe,149,Uzbekistan,Authoritarian,2.076,2019,2.01,0.32
Central and Eastern Europe,149,Uzbekistan,Authoritarian,2.076,2019,2.01,0.32
Central and Eastern Europe,149,Uzbekistan,Authoritarian,2.076,2019,2.01,0.32
Latin America and the Caribbean,50,Argentina,Flawed democracy,6.93,2019,7.02,0.4085603112840467
Latin America and the Caribbean,50,Argentina,Flawed democracy,6.93,2019,7.02,0.424124513618677
Latin America and the Caribbean,50,Argentina,Flawed democracy,6.93,2019,7.02,0.4015748031496063
Latin America and the Caribbean,50,Argentina,Flawed democracy,6.93,2019,7.02,0.4085603112840467
Latin America and the Caribbean,50,Argentina,Flawed democracy,6.93,2019,7.02,0.4015748031496063
Latin America and the Caribbean,50,Argentina,Flawed democracy,6.93,2019,7.02,0.424124513618677
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.19375
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.19375
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.19375
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.19375
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.19375
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.189873417721519
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.19375
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.19375
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.19375
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.19375
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.19375
Latin America and the Caribbean,98,Guatemala,Hybrid regime,5.026000000000001,2019,5.26,0.19375
Latin America and the Caribbean,49,Panama,Flawed democracy,7.008,2019,7.05,0.2112676056338028
Latin America and the Caribbean,49,Panama,Flawed democracy,7.008,2019,7.05,0.2253521126760563
Latin America and the Caribbean,49,Panama,Flawed democracy,7.008,2019,7.05,0.2253521126760563
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2121212121212121
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2424242424242424
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2525252525252525
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.1919191919191919
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2121212121212121
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2424242424242424
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2525252525252525
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2424242424242424
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2424242424242424
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2525252525252525
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2525252525252525
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2424242424242424
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2019,8.38,0.2424242424242424
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.304635761589404
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.3
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.3112582781456953
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.304635761589404
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.3112582781456953
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.3
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.3112582781456953
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.3112582781456953
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.3112582781456953
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.3112582781456953
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.3112582781456953
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.3112582781456953
Asia and Australasia,15,Australia,Full democracy,8.95,2019,9.09,0.3112582781456953
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1439114391143911
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.143646408839779
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1444444444444444
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1494464944649446
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.143646408839779
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1494464944649446
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1439114391143911
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.143646408839779
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.143646408839779
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1444444444444444
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1494464944649446
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.143646408839779
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1494464944649446
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1444444444444444
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.143646408839779
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1494464944649446
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1439114391143911
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1439114391143911
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.143646408839779
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1444444444444444
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1494464944649446
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1444444444444444
Asia and Australasia,46,India,Flawed democracy,6.938,2019,6.9,0.1494464944649446
Asia and Australasia,54,Indonesia,Flawed democracy,6.517999999999999,2019,6.48,0.1739130434782608
Asia and Australasia,54,Indonesia,Flawed democracy,6.517999999999999,2019,6.48,0.2034782608695652
Asia and Australasia,54,Indonesia,Flawed democracy,6.517999999999999,2019,6.48,0.2104347826086956
